p_id,wave_num,time_glbcc
R3PAPH42905,5,11
R3PAPH42945,5,56
R3PAPH43032,5,9
R3PAPH43048,5,22
R3PAPH43053,5,8
R3PAPH43065,5,22
R3PAPH43122,5,4
R3PAPH43209,5,11
R3PAPH43227,5,7
R3PAPH43279,5,7
R3PAPH43417,5,42
R3PAPH43554,5,28
R3PAPH43825,5,40
R3PAPH43853,5,10
R3PAPH43925,5,18
R3PAPH43956,5,16
R3PAPH43979,5,14
R3PAPH44130,5,18
R3PAPH44461,5,10
R3PAPH44478,5,16
R3PAPH44601,5,35
R3PAPH44643,5,16
R3PAPH44760,5,13
R3PAPH44975,5,8
R3PAPH45122,5,11
R3PAPH45128,5,21
R3PAPH45184,5,14
R3PAPH45205,5,8
R3PAPH45239,5,14
R3PAPH45266,5,11
R3PAPH45346,5,11
R3PAPH45354,5,10
R3PAPH45395,5,18
R3PAPH45409,5,10
R3PAPH45535,5,14
R3PAPH45677,5,37
R3PAPH45823,5,8
R3PAPH45868,5,21
R3PAPH45907,5,15
R3PAPH45965,5,14
R3PAPH46020,5,14
R3PAPH46076,5,13
R3PAPH46191,5,19
R3PAPH46196,5,8
R3PAPH46275,5,12
R3PAPH46280,5,13
R3PAPH46310,5,17
R3PAPH46524,5,12
R3PAPH46565,5,8
R3PAPH46566,5,11
R3PAPH46602,5,21
R3PAPH46631,5,24
R3PAPH46790,5,10
R3PAPH46931,5,23
R3PAPH47042,5,11
R3PAPH47059,5,15
R3PAPH47079,5,45
R3PAPH47096,5,14
R3PAPH47140,5,20
R3PAPH47150,5,11
R3PAPH47687,5,24
R3PAPH47961,5,11
R3PAPH48168,5,8
R3PAPH48330,5,15
R3PAPH48372,5,6
R3PAPH48679,5,12
R3PAPH48822,5,25
R3PAPH48994,5,12
R3PAPH48995,5,19
R3PAPH49047,5,19
R3PAPH49227,5,10
R3PAPH49369,5,14
R3PAPH49412,5,21
R3PAPH49471,5,18
R3PAPH49548,5,21
R3PAPH60318,5,23
R3PAPH60336,5,10
R3PAPH60362,5,23
R3PAPH60368,5,23
R3PAPH60371,5,16
R3PAPH60382,5,18
R3PAPH60385,5,15
R3PAPH60392,5,11
R3PAPH60395,5,13
R3PAPH60404,5,16
R3PAPH60412,5,10
R3PAPH60417,5,13
R3PAPH60425,5,15
R3PAPH60429,5,18
R3PAPH60464,5,7
R3PAPH60509,5,19
R3PAPH60531,5,13
R3PAPH60548,5,18
R3PAPH60554,5,10
R3PAPH60583,5,13
R3PAPH60584,5,5
R3PAPH60628,5,18
R3PAPH60653,5,17
R3PAPH60660,5,11
R3PAPH60672,5,13176
R3PAPH60697,5,11
R3PAPH60701,5,13
R3PAPH60756,5,12
R3PAPH60764,5,17
R3PAPH60767,5,23
R3PAPH60768,5,17
R3PAPH60775,5,18
R3PAPH60796,5,19
R3PAPH60821,5,10
R3PAPH60823,5,44
R3PAPH60824,5,23
R3PAPH60832,5,6
R3PAPH60867,5,5
R3PAPH60897,5,18
R3PAPH60899,5,21
R3PAPH60918,5,32
R3PAPH60959,5,11
R3PAPH60983,5,10
R3PAPH60989,5,27
R3PAPH60994,5,39
R3PAPH61024,5,10
R3PAPH61038,5,11
R3PAPH61061,5,13
R3PAPH61107,5,14
R3PAPH61159,5,20
R3PAPH61174,5,7
R3PAPH61201,5,6
R3PAPH61254,5,13
R3PAPH61257,5,26
R3PAPH61280,5,20
R3PAPH61292,5,15
R3PAPH61300,5,13
R3PAPH61301,5,10
R3PAPH61352,5,7
R3PAPH61408,5,13
R3PAPH61427,5,17
R3PAPH61446,5,20
R3PAPH61493,5,9
R3PAPH61519,5,9
R3PAPH61525,5,19
R3PAPH61560,5,12
R3PAPH61590,5,5
R3PAPH61605,5,8
R3PAPH61613,5,21
R3PAPH61673,5,42
R3PAPH61704,5,12
R3PAPH61709,5,23
R3PAPH61759,5,25
R3PAPH61762,5,40
R3PAPH61804,5,10
R3PAPH61844,5,11
R3PAPH61876,5,23
R3PAPH61890,5,8
R3PAPH61964,5,12
R3PAPH61970,5,43
R3PAPH61985,5,12
R3PAPH61987,5,5
R3PAPH62014,5,17
R3PAPH62093,5,7
R3PAPH62123,5,9
R3PAPH62126,5,16
R3PAPH62167,5,16
R3PAPH62251,5,17
R3PAPH62253,5,21
R3PAPH62288,5,4
R3PAPH62309,5,10
R3PAPH62313,5,10
R3PAPH62331,5,12
R3PAPH62335,5,12
R3PAPH62370,5,12
R3PAPH62393,5,8
R3PAPH62411,5,25
R3PAPH62420,5,16
R3PAPH62445,5,19
R3PAPH62446,5,17
R3PAPH62451,5,28
R3PAPH62465,5,20
R3PAPH62530,5,22
R3PAPH62532,5,8
R3PAPH62534,5,13
R3PAPH62535,5,8
R3PAPH62549,5,9
R3PAPH62576,5,38
R3PAPH62587,5,25
R3PAPH62614,5,4
R3PAPH62676,5,36
R3PAPH62681,5,18
R3PAPH62683,5,19
R3PAPH62696,5,50
R3PAPH62796,5,6
R3PAPH62824,5,34
R3PAPH62851,5,24
R3PAPH62854,5,12
R3PAPH62865,5,24
R3PAPH62873,5,16
R3PAPH62884,5,56
R3PAPH62885,5,15
R3PAPH62905,5,24
R3PAPH62909,5,13
R3PAPH63010,5,16
R3PAPH63104,5,19
R3PAPH63266,5,11
R3PAPH63313,5,12
R3PAPH63367,5,15
R3PAPH63418,5,13
R3WANM13729,5,8
R3WANM13800,5,36
R3WANM14382,5,31
R3WANM14645,5,20
R3WANM2365,5,27
R3WANM26520,5,15
R3WANM26821,5,21
R3WANM26893,5,24
R3WANM4979,5,21
R3WANM7065,5,18
R3WANM7704,5,8
R3WANO10592,5,11
R3WANO12537,5,20
R3WANO13622,5,36
R3WANO4956,5,15
R3WAPH10140,5,13
R3WAPH10141,5,23
R3WAPH10204,5,6
R3WAPH10224,5,12
R3WAPH1043,5,22
R3WAPH1048,5,23
R3WAPH11,5,21
R3WAPH11439,5,23
R3WAPH11506,5,13
R3WAPH12188,5,16
R3WAPH12327,5,51
R3WAPH12544,5,10
R3WAPH12586,5,42
R3WAPH12812,5,21
R3WAPH12905,5,30
R3WAPH13093,5,49
R3WAPH13404,5,12
R3WAPH13538,5,19
R3WAPH1366,5,28
R3WAPH13718,5,11
R3WAPH13743,5,8
R3WAPH13786,5,24
R3WAPH13866,5,19
R3WAPH13972,5,13
R3WAPH13980,5,26
R3WAPH14087,5,33
R3WAPH14094,5,22
R3WAPH14405,5,18
R3WAPH1453,5,7
R3WAPH14812,5,10
R3WAPH14846,5,24
R3WAPH14892,5,14
R3WAPH14923,5,33
R3WAPH15140,5,54
R3WAPH1762,5,14
R3WAPH1829,5,22
R3WAPH2003,5,16
R3WAPH2054,5,20
R3WAPH2461,5,17
R3WAPH24647,5,12
R3WAPH24675,5,3
R3WAPH24717,5,8
R3WAPH24766,5,18
R3WAPH25081,5,5
R3WAPH25100,5,11
R3WAPH25120,5,13
R3WAPH25201,5,23
R3WAPH2523,5,23
R3WAPH2530,5,17
R3WAPH25342,5,18
R3WAPH25399,5,18
R3WAPH25410,5,9
R3WAPH25454,5,12
R3WAPH25489,5,22
R3WAPH25500,5,30
R3WAPH25663,5,31
R3WAPH25691,5,49
R3WAPH25949,5,11
R3WAPH2600,5,12
R3WAPH2630,5,18
R3WAPH26463,5,49
R3WAPH26700,5,19
R3WAPH26791,5,19
R3WAPH26800,5,9
R3WAPH26863,5,11
R3WAPH26890,5,34
R3WAPH3087,5,14
R3WAPH3141,5,26
R3WAPH4922,5,12
R3WAPH499,5,18
R3WAPH5066,5,33
R3WAPH5101,5,33
R3WAPH5123,5,22
R3WAPH5226,5,11
R3WAPH539,5,22
R3WAPH5568,5,21
R3WAPH5600,5,20
R3WAPH5741,5,19
R3WAPH5791,5,13
R3WAPH5831,5,8
R3WAPH5876,5,35
R3WAPH5892,5,20
R3WAPH5943,5,15
R3WAPH6024,5,19
R3WAPH6047,5,8
R3WAPH6106,5,21
R3WAPH6115,5,17
R3WAPH6195,5,9
R3WAPH6270,5,13
R3WAPH6660,5,31
R3WAPH6692,5,6
R3WAPH6703,5,7
R3WAPH6710,5,41
R3WAPH6789,5,13
R3WAPH68,5,19
R3WAPH6934,5,24
R3WAPH6940,5,27
R3WAPH7073,5,14
R3WAPH7077,5,25
R3WAPH7118,5,12
R3WAPH7191,5,22
R3WAPH7302,5,49
R3WAPH7403,5,8
R3WAPH7558,5,49
R3WAPH7629,5,17
R3WAPH7634,5,35
R3WAPH7798,5,22
R3WAPH7817,5,9
R3WAPH7838,5,26
R3WAPH7844,5,15
R3WAPH7882,5,10
R3WAPH8181,5,16
R3WAPH8276,5,14
R3WAPH8312,5,8
R3WAPH8335,5,57
R3WAPH8392,5,7
R3WAPH8632,5,23
R3WAPH8672,5,7
R3WAPH8844,5,38
R3WAPH887,5,18
R3WAPH8884,5,18
R3WAPH8933,5,23
R3WAPH9026,5,26
R3WAPH9047,5,9
R3WAPH9161,5,15
R3WAPH9250,5,26
R3WAPH9442,5,35
R3WAPH9482,5,17
R3WAPH9510,5,10
R3WAPH9587,5,17
R3WAPH9614,5,17
R3WAPH9664,5,21
R4KIPH64382,5,15
R4KIPH64479,5,20
R4KIPH64522,5,26
R4KIPH64530,5,12
R4KIPH64539,5,20
R4KIPH64551,5,23
R4KIPH64564,5,15
R4KIPH64595,5,9
R4KIPH64618,5,20
R4KIPH64630,5,35
R4KIPH64635,5,12
R4KIPH64637,5,20
R4KIPH64647,5,12
R4KIPH64659,5,18
R4KIPH64679,5,38
R4KIPH64704,5,29
R4KIPH64715,5,10
R4KIPH64753,5,33
R4KIPH64759,5,23
R4KIPH64810,5,9
R4KIPH64813,5,25
R4KIPH64834,5,35
R4KIPH64874,5,21
R4KIPH64932,5,24
R4KIPH64982,5,23
R4KIPH64984,5,19
R4KIPH65016,5,17
R4KIPH65024,5,12
R4KIPH65060,5,35
R4KIPH65067,5,61
R4KIPH65116,5,18
R4KIPH65211,5,20
R4KIPH65219,5,20
R4KIPH65294,5,20
R4KIPH65300,5,39
R4KIPH65334,5,12
R4KIPH65340,5,23
R4KIPH65416,5,22
R4KIPH65426,5,24
R4KIPH65478,5,11
R4KIPH65532,5,18
R4KIPH65587,5,28
R4KIPH65600,5,21
R4KIPH65641,5,22
R4KIPH65646,5,35
R4KIPH65677,5,44
R4KIPH65682,5,26
R4KIPH65725,5,28
R4KIPH65762,5,16
R4KIPH65837,5,22
R4KIPH65841,5,23
R4KIPH65882,5,22
R4KIPH65902,5,21
R4KIPH65915,5,17
R4WAPH65986,5,26
R4WAPH66021,5,39
R4WAPH66031,5,22
R4WAPH66143,5,37
R4WAPH66145,5,10
R4WAPH66156,5,20
R4WAPH66169,5,47
R4WAPH66199,5,24
R4WAPH66213,5,18
R4WAPH66260,5,27
R4WAPH66323,5,741
R4WAPH66348,5,12
R4WAPH66430,5,18
R4WAPH66493,5,36
R4WAPH66550,5,11
R4WAPH66554,5,17
R4WAPH66596,5,22
R4WAPH66611,5,21
R4WAPH66613,5,16
R4WAPH66686,5,42
R4WAPH66719,5,18
R4WAPH66720,5,27
R4WAPH66773,5,20
R4WAPH66783,5,16
R4WAPH66787,5,13
R4WAPH66877,5,12
R4WAPH66928,5,11
R4WAPH66937,5,94
R4WAPH66975,5,16
R4WAPH67027,5,17
R4WAPH67031,5,16
R4WAPH67047,5,23
R4WAPH67057,5,15
R4WAPH67099,5,21
R4WAPH67108,5,42
R4WAPH67148,5,15
R4WAPH67154,5,7
R4WAPH67174,5,17
R4WAPH67245,5,18
R4WAPH67287,5,21
R4WAPH67301,5,12
R4WAPH67321,5,19
R4WAPH67340,5,7
R4WAPH67365,5,14
R4WAPH67376,5,12
R4WAPH67389,5,13
R4WAPH67476,5,26
R4WAPH67480,5,8
R4WAPH67564,5,47
R4WAPH67609,5,21
R4WAPH67610,5,24
R4WAPH67673,5,8
R4WAPH67688,5,23
R4WAPH67692,5,23
R4WAPH67706,5,25
R4WAPH67757,5,26
R4WAPH67821,5,14
R4WAPH67849,5,21
R4WAPH67918,5,11
R4WAPH68009,5,15
R4WAPH68024,5,20
R4WAPH68050,5,30
R4WAPH68127,5,23
R4WAPH68149,5,11
R4WAPH68214,5,27
R4WAPH68243,5,18
R4WAPH68497,5,19
R4WAPH68521,5,22
R4WAPH68534,5,13
R4WAPH68582,5,24
S5PH102,5,17
S5PH1138,5,21
S5PH1153,5,12
S5PH1216,5,26
S5PH1221,5,17
S5PH1256,5,24
S5PH1385,5,21
S5PH1419,5,45
S5PH1468,5,15
S5PH148,5,31
S5PH1604,5,21
S5PH1618,5,31
S5PH167,5,62
S5PH198,5,25
S5PH222,5,44
S5PH266,5,33
S5PH305,5,28
S5PH511,5,17
S5PH659,5,24
S5PH758,5,18
S5PH957,5,20
S5PH959,5,20
Nm-W100208,6,12
Nm-W100227,6,14
Nm-W100639,6,15
Nm-W100670,6,20
Nm-W100680,6,10
Nm-W101178,6,25
Nm-W101198,6,8
Nm-W101274,6,17
Nm-W101303,6,11
Nm-W101304,6,14
Nm-W101412,6,9
Nm-W101497,6,10
Nm-W101857,6,11
Nm-W101975,6,10
Nm-W102174,6,20
Nm-W102205,6,9
Nm-W102250,6,11
Nm-W102281,6,26
Nm-W102301,6,16
Nm-W102321,6,14
Nm-W102346,6,12
Nm-W102350,6,12
Nm-W102452,6,19
Nm-W102467,6,16462
Nm-W102541,6,18
Nm-W102613,6,19
Nm-W102619,6,15
Nm-W102639,6,14
Nm-W102744,6,18
Nm-W102745,6,8
Nm-W102791,6,17
Nm-W102821,6,8
Nm-W102844,6,8
Nm-W103014,6,8
Nm-W103021,6,5
Nm-W103350,6,10
Nm-W103379,6,23
Nm-W103390,6,25
Nm-W103464,6,387
Nm-W103511,6,17
Nm-W103582,6,12
Nm-W103598,6,15
Nm-W103617,6,17
Nm-W103825,6,10
Nm-W104213,6,14
Nm-W104251,6,20
Nm-W104427,6,21
Nm-W104433,6,5
Nm-W104542,6,10
Nm-W104613,6,16
Nm-W104636,6,13
Nm-W104643,6,12
Nm-W104671,6,10
Nm-W104677,6,14
Nm-W104713,6,5
Nm-W104741,6,10
Nm-W104813,6,15
Nm-W104956,6,15
Nm-W105065,6,8
Nm-W105114,6,8
Nm-W105277,6,22
Nm-W105364,6,11
Nm-W105399,6,14
Nm-W105561,6,7
Nm-W105715,6,20
Nm-W105729,6,14
Nm-W106004,6,26
Nm-W106233,6,20
Nm-W106354,6,12
Nm-W106556,6,37
Nm-W106597,6,10
Nm-W106652,6,7
Nm-W106713,6,14
Nm-W106830,6,9
Nm-W107190,6,17
Nm-W107197,6,7
Nm-W107455,6,23
Nm-W107554,6,7
Nm-W107720,6,43
Nm-W108107,6,8
Nm-W108410,6,8
Nm-W108424,6,17
Nm-W108506,6,16
Nm-W108666,6,9
Nm-W108692,6,14
Nm-W108696,6,30
Nm-W108782,6,11
Nm-W108891,6,44
Nm-W108911,6,49
Nm-W109078,6,6
Nm-W109137,6,25
Nm-W109217,6,8
Nm-W109322,6,6
Nm-W109488,6,16
Nm-W109506,6,12
Nm-W109657,6,21
Nm-W109710,6,10
Nm-W109714,6,341
Nm-W109766,6,11
Nm-W109907,6,419729
Nm-W109934,6,7
Nm-W109939,6,13
Nm-W110095,6,14
Nm-W110244,6,16
Nm-W110478,6,10
Nm-W112023,6,8
Nm-W112653,6,9
Nm-W112710,6,23
Nm-W112732,6,13
Nm-W113825,6,14
Nm-W114097,6,252025
Nm-W114754,6,8
Nm-W115827,6,17
Nm-W115954,6,15
Nm-W116437,6,20
Nm-W116990,6,11
Nm-W117020,6,19054
Nm-W117453,6,405
Nm-W118061,6,12
Nm-W118584,6,12
Nm-W118650,6,5
Nm-W120284,6,11
Nm-W121084,6,3
Nm-W121571,6,12
Nm-W122156,6,10
Nm-W122306,6,6
Nm-W122374,6,25
Nm-W123169,6,20
Nm-W123691,6,16
Nm-W124626,6,15
Nm-W124806,6,23
Nm-W124831,6,17
Nm-W125209,6,21
Nm-W125789,6,15
Nm-W126329,6,12
Nm-W126598,6,23
Nm-W126721,6,16
Nm-W127370,6,12
Nm-W128051,6,39
Nm-W128134,6,13
Nm-W128343,6,9
Nm-W128831,6,8
Nm-W129050,6,11
Nm-W129504,6,24
NmW103348,6,9
NmW104925,6,15
NmW107506,6,25
Ph-W100032,6,19
Ph-W100202,6,10
Ph-W100209,6,8
Ph-W100283,6,19
Ph-W100297,6,21
Ph-W100312,6,17
Ph-W100322,6,18
Ph-W100348,6,17
Ph-W100361,6,20
Ph-W100388,6,17
Ph-W100452,6,38
Ph-W100471,6,15
Ph-W100474,6,14
Ph-W100512,6,23
Ph-W100631,6,10
Ph-W100714,6,12
Ph-W100808,6,25
Ph-W100913,6,10
Ph-W100947,6,35
Ph-W100954,6,17
Ph-W100972,6,51
Ph-W101026,6,21
Ph-W101073,6,15
Ph-W101218,6,8
Ph-W101229,6,11
Ph-W101305,6,24
Ph-W101324,6,10
Ph-W101404,6,11
Ph-W101425,6,15
Ph-W101444,6,8
Ph-W101476,6,13
Ph-W101479,6,9
Ph-W101636,6,31
Ph-W101648,6,11
Ph-W101672,6,8
Ph-W101708,6,33
Ph-W101791,6,16
Ph-W101827,6,17
Ph-W101861,6,15
Ph-W101971,6,21
Ph-W101994,6,25
Ph-W102123,6,40
Ph-W102233,6,22
Ph-W102267,6,17
Ph-W102315,6,18
Ph-W102333,6,10
Ph-W102415,6,70
Ph-W102447,6,13
Ph-W102468,6,7
Ph-W102491,6,9
Ph-W102620,6,24
Ph-W102726,6,29
Ph-W102777,6,19
Ph-W102790,6,34
Ph-W102909,6,10
Ph-W102931,6,18
Ph-W102964,6,14
Ph-W103055,6,18
Ph-W103131,6,21
Ph-W103166,6,16
Ph-W103242,6,17
Ph-W103261,6,38
Ph-W103275,6,12
Ph-W103291,6,15
Ph-W103307,6,18
Ph-W103353,6,10
Ph-W103519,6,15
Ph-W103686,6,37
Ph-W103733,6,30
Ph-W103747,6,18
Ph-W103748,6,24
Ph-W103774,6,172
Ph-W103834,6,16
Ph-W103843,6,10
Ph-W103957,6,22
Ph-W104167,6,14
Ph-W104173,6,19
Ph-W104225,6,13
Ph-W104273,6,9
Ph-W104375,6,21
Ph-W104483,6,66
Ph-W104515,6,13
Ph-W104544,6,24
Ph-W104545,6,18
Ph-W104865,6,14
Ph-W104951,6,26
Ph-W105057,6,15
Ph-W105152,6,85
Ph-W105161,6,18
Ph-W105435,6,34
Ph-W105464,6,15
Ph-W105555,6,13
Ph-W105566,6,8
Ph-W105616,6,12
Ph-W105636,6,35
Ph-W105643,6,13
Ph-W105681,6,34
Ph-W105757,6,8
Ph-W105851,6,14
Ph-W105855,6,23
Ph-W105891,6,423757
Ph-W105911,6,17
Ph-W105978,6,29
Ph-W105990,6,47
Ph-W106186,6,21
Ph-W106216,6,52
Ph-W106284,6,25
Ph-W106296,6,17
Ph-W106362,6,17
Ph-W106395,6,26
Ph-W106454,6,11
Ph-W106517,6,12
Ph-W106579,6,15
Ph-W106625,6,22
Ph-W106740,6,24
Ph-W106806,6,19
Ph-W106820,6,15
Ph-W106822,6,18
Ph-W106886,6,10
Ph-W106909,6,23
Ph-W106973,6,12
Ph-W106989,6,10
Ph-W107099,6,17458
Ph-W107516,6,28
Ph-W107519,6,18
Ph-W107887,6,12
Ph-W108048,6,26
Ph-W108083,6,22
Ph-W108233,6,13
Ph-W108325,6,14
Ph-W108333,6,7
Ph-W108343,6,72
Ph-W108372,6,10
Ph-W108534,6,15
Ph-W108557,6,18
Ph-W108635,6,11784
Ph-W108675,6,10
Ph-W108680,6,20
Ph-W108835,6,11
Ph-W109053,6,7
Ph-W109090,6,14
Ph-W109108,6,26
Ph-W109135,6,15
Ph-W109196,6,19
Ph-W109270,6,21
Ph-W109339,6,33
Ph-W109442,6,9
Ph-W109453,6,13
Ph-W109463,6,9
Ph-W109691,6,11
Ph-W109698,6,13
Ph-W109831,6,12
Ph-W109888,6,13
Ph-W110846,6,34
Ph-W114306,6,16
Ph-W116741,6,11
Ph-W117765,6,28
Ph-W118443,6,84
Ph-W118980,6,17
Ph-W200026,6,24
Ph-W200078,6,113
Ph-W200242,6,7
Ph-W200329,6,8
Ph-W200474,6,28
Ph-W200525,6,38
Ph-W200528,6,7
Ph-W200552,6,12
Ph-W200559,6,20
Ph-W200563,6,8
Ph-W200573,6,14
Ph-W200803,6,34
Ph-W200805,6,23
Ph-W200890,6,10
Ph-W200908,6,9
Ph-W200915,6,14
Ph-W200982,6,33
Ph-W201080,6,289158
Ph-W201159,6,39
Ph-W201290,6,16
Ph-W201293,6,15
Ph-W201369,6,14
Ph-W201385,6,22
Ph-W201461,6,12
Ph-W201541,6,11
Ph-W201580,6,55
Ph-W201607,6,18
Ph-W201620,6,8
Ph-W201638,6,12
Ph-W201734,6,13
Ph-W201747,6,29
Ph-W201759,6,13
Ph-W201868,6,7
Ph-W201869,6,11
Ph-W201952,6,10
Ph-W201982,6,32
Ph-W202154,6,16
Ph-W202187,6,21
Ph-W202213,6,30
Ph-W202242,6,24
Ph-W202264,6,13
Ph-W202323,6,24
Ph-W202357,6,56
Ph-W202363,6,17
Ph-W202418,6,14
Ph-W202438,6,9
Ph-W202449,6,54
Ph-W202493,6,17
Ph-W202696,6,9
Ph-W202712,6,6
Ph-W202780,6,10
Ph-W202825,6,17
Ph-W202826,6,10
Ph-W202843,6,5
Ph-W202951,6,11
Ph-W202974,6,7
Ph-W202979,6,12
Ph-W203136,6,14
Ph-W203159,6,17
Ph-W203211,6,21
Ph-W203233,6,21
Ph-W203287,6,11
Ph-W203428,6,48
Ph-W203467,6,23
Ph-W203470,6,10
Ph-W203484,6,7
Ph-W203504,6,10
Ph-W203543,6,7
Ph-W203593,6,9
Ph-W203679,6,7
Ph-W203797,6,16
Ph-W203799,6,2
Ph-W203903,6,15
Ph-W204023,6,11
Ph-W204055,6,20259
Ph-W204140,6,10
Ph-W204150,6,15
Ph-W204175,6,17
Ph-W204252,6,53
Ph-W204278,6,17
Ph-W204490,6,2
Ph-W204499,6,29
Ph-W204572,6,14
Ph-W204600,6,33
Ph-W204630,6,236463
Ph-W204645,6,11
Ph-W204658,6,9
Ph-W204662,6,15
Ph-W204671,6,17
Ph-W204692,6,267963
Ph-W204765,6,23
Ph-W204921,6,20
Ph-W205120,6,11
Ph-W205148,6,9889
Ph-W205211,6,17
Ph-W205349,6,1451
Ph-W205790,6,11
Ph-W206317,6,6
Ph-W206545,6,9
Ph-W206657,6,19
Ph-W206717,6,5
Ph-W206760,6,54
Ph-W206765,6,21
Ph-W206830,6,8
Ph-W206845,6,9
Ph-W206886,6,13
Ph-W207112,6,206116
Ph-W207182,6,16
Ph-W207349,6,21
Ph-W207429,6,8
Ph-W207472,6,9
Ph-W207519,6,53
Ph-W207822,6,47
Ph-W207986,6,5
Ph-W208195,6,13
Ph-W208442,6,28
Ph-W208599,6,7
Ph-W208734,6,16
Ph-W208945,6,18
Ph-W208975,6,25
Ph-W208991,6,9
Ph-W209172,6,32
Ph-W209194,6,20
Ph-W209236,6,14
Ph-W209298,6,15
Ph-W209307,6,17
Ph-W209320,6,10
Ph-W209341,6,30
Ph-W209499,6,11
Ph-W209500,6,12
Ph-W209599,6,28
Ph-W209658,6,11
Ph-W209671,6,16
Ph-W209757,6,26
Ph-W209796,6,12
Ph-W209969,6,129
Ph-W209998,6,32
Ph-W210076,6,18
Ph-W210162,6,17
Ph-W210183,6,34
Ph-W210205,6,29
Ph-W210240,6,17
Ph-W210345,6,31
Ph-W210460,6,13
Ph-W210545,6,9
Ph-W210611,6,24
Ph-W210664,6,12
Ph-W210714,6,13
Ph-W210822,6,22
Ph-W210841,6,57
Ph-W210902,6,30
Ph-W210941,6,13
Ph-W211012,6,35
Ph-W211083,6,19
Ph-W211138,6,12
Ph-W211299,6,13
Ph-W211344,6,11
Ph-W211360,6,14
Ph-W211396,6,19
Ph-W211509,6,44
Ph-W211696,6,68
Ph-W211703,6,26
Ph-W211723,6,36
Ph-W211837,6,25
Ph-W211859,6,28
Ph-W211906,6,17
Ph-W211933,6,11
Ph-W211972,6,19
Ph-W211978,6,13
Ph-W211995,6,12
Ph-W212085,6,10
Ph-W212096,6,13
Ph-W212146,6,20
Ph-W212229,6,18
Ph-W212276,6,26
Ph-W212286,6,18
Ph-W212476,6,17
Ph-W212501,6,21
Ph-W212557,6,10
Ph-W212579,6,15
Ph-W212603,6,17
Ph-W212668,6,13
Ph-W212739,6,19
Ph-W212769,6,16
Ph-W212771,6,15
Ph-W212780,6,20
Ph-W212829,6,11
Ph-W212832,6,8
Ph-W212856,6,8
Ph-W212865,6,8
Ph-W212874,6,7
Ph-W213009,6,21
Ph-W213033,6,16
Ph-W213036,6,21
Ph-W213082,6,4
Ph-W213143,6,9
Ph-W213165,6,21
Ph-W213171,6,10
Ph-W213259,6,15
Ph-W213282,6,10
Ph-W213324,6,13
Ph-W213534,6,27
Ph-W213561,6,18
Ph-W213595,6,13
Ph-W213602,6,18
Ph-W213626,6,13
Ph-W213663,6,10
Ph-W213665,6,11
Ph-W213807,6,31
Ph-W214025,6,11
Ph-W214117,6,6
Ph-W214121,6,17
Ph-W214144,6,11
Ph-W214177,6,8
Ph-W214182,6,5
Ph-W214189,6,14
Ph-W214297,6,18
Ph-W214373,6,15
Ph-W214406,6,13
Ph-W214478,6,12
Ph-W214623,6,20
Ph-W214718,6,14
Ph-W214726,6,29
Ph-W214750,6,14
Ph-W214763,6,29
Ph-W214776,6,8
Ph-W214866,6,8
Ph-W215107,6,9
Ph-W215177,6,353695
Ph-W215261,6,9
Ph-W215285,6,47
Ph-W215333,6,8
Ph-W215357,6,28
Ph-W215386,6,9
Ph-W215395,6,36
Ph-W215498,6,18
Ph-W215512,6,18
Ph-W215537,6,24
Ph-W215813,6,126
Ph-W215957,6,19
Ph-W215997,6,30
Ph-W216098,6,18
Ph-W216228,6,32
Ph-W216399,6,8
Ph-W216415,6,8
Ph-W216458,6,22
Ph-W216706,6,10
Ph-W216882,6,17
Ph-W216886,6,7
Ph-W216917,6,12
Ph-W216962,6,12
Ph-W217030,6,11
Ph-W217119,6,12
Ph-W217124,6,17
Ph-W217191,6,10
Ph-W217226,6,11
Ph-W217238,6,15
Ph-W217329,6,11
Ph-W217334,6,17
Ph-W217464,6,12
Ph-W217497,6,12
Ph-W217511,6,16
Ph-W217550,6,9
Ph-W217885,6,21
Ph-W217926,6,8
Ph-W218008,6,11
Ph-W218062,6,11
Ph-W218145,6,17
Ph-W218517,6,24
Ph-W218776,6,23
Ph-W219122,6,14
Ph-W219239,6,27
Ph-W219271,6,22
Ph-W219409,6,11
Ph-W219444,6,10
Ph-W219570,6,11
Ph-W219589,6,34
Ph-W219723,6,17
Ph-W300025,6,12
Ph-W300058,6,11
Ph-W300149,6,9
Ph-W300150,6,8
Ph-W300285,6,19
Ph-W300329,6,30
Ph-W300459,6,14
Ph-W300482,6,8
Ph-W300499,6,22
Ph-W300528,6,14
Ph-W300546,6,14
Ph-W300560,6,18
Ph-W300563,6,15
Ph-W300577,6,10
Ph-W300581,6,25
Ph-W300765,6,17
Ph-W300915,6,9
Ph-W300941,6,9
Ph-W300944,6,12
Ph-W300978,6,15
Ph-W301040,6,11
Ph-W301057,6,13
Ph-W301069,6,125
Ph-W301082,6,12
Ph-W301270,6,15
Ph-W301271,6,53
Ph-W301354,6,18
Ph-W301373,6,16
Ph-W301436,6,19
Ph-W301462,6,11
Ph-W301471,6,24
Ph-W301511,6,18
Ph-W301545,6,26
Ph-W301611,6,28
Ph-W301779,6,37
Ph-W301897,6,28
Ph-W301973,6,19
Ph-W301999,6,19
Ph-W302050,6,23
Ph-W302186,6,22
Ph-W302264,6,13
Ph-W302284,6,12
Ph-W302354,6,19
Ph-W302362,6,50
Ph-W302387,6,19
Ph-W302391,6,20
Ph-W302403,6,53
